id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,city
8540,201410,13.384729180332174,4,2.5,2580,9450,1.0,0,0,4,8,1660,920,1959,0,98125,47.703,-122.28,2060,9450,Seattle
8541,201504,13.102162710901053,2,1.75,1440,6265,1.0,0,0,3,8,1440,0,2005,0,98053,47.7028,-122.013,1810,5209,Redmond
8542,201407,13.369225017834633,3,2.25,1980,10115,1.0,0,0,3,8,1980,0,1959,0,98005,47.6384,-122.174,2800,10143,Bellevue
8543,201406,13.47302165746721,3,3.5,2440,3427,2.0,0,0,3,7,1990,450,2000,0,98005,47.589,-122.165,2440,2601,Bellevue
8544,201406,12.691583538230217,3,2.0,1350,11805,1.0,0,0,3,7,1350,0,1986,0,98019,47.7313,-121.971,1350,14200,Duvall
8545,201407,11.76563558548611,3,1.0,880,7004,1.0,0,0,3,5,880,0,1950,0,98002,47.3019,-122.216,880,7828,Auburn
8546,201410,13.049794835104816,3,2.25,1920,7300,1.0,0,0,3,7,1240,680,1961,0,98008,47.6078,-122.128,1920,7700,Bellevue
8547,201407,13.47302165746721,4,1.75,2700,7625,1.0,0,0,4,8,1450,1250,1937,0,98115,47.6838,-122.323,1760,3300,Seattle
8548,201503,13.312985389904174,4,2.75,1670,6000,1.0,0,0,5,7,840,830,1917,0,98136,47.5496,-122.385,1100,6000,Seattle
8549,201408,13.809493491674422,4,2.5,3470,20445,2.0,0,0,4,10,3470,0,1963,0,98040,47.547,-122.219,3360,21950,Mercer Island
8550,201406,13.102060665086476,3,2.25,1820,7326,2.0,0,0,3,8,1820,0,1983,0,98034,47.7133,-122.217,2430,7696,Kirkland
8551,201405,12.807655372286902,3,1.5,1310,8160,1.0,0,0,3,7,1310,0,1950,0,98133,47.7291,-122.339,1090,7560,Seattle
8552,201502,12.793723190057223,3,2.0,1790,7212,1.0,0,0,4,8,1790,0,1998,0,98042,47.3898,-122.154,2330,7212,Kent
8553,201409,13.112315061750808,4,2.5,2460,4774,2.0,0,0,3,8,2460,0,2006,0,98059,47.4912,-122.145,2510,4399,Renton
8554,201405,12.449022745701502,3,1.5,1060,9039,1.0,0,0,3,7,1060,0,1973,2013,98058,47.4293,-122.151,1410,9515,Renton
8555,201407,13.017005083966255,3,1.75,1480,8394,1.0,0,0,4,8,1480,0,1971,0,98052,47.6634,-122.144,1920,9184,Redmond
8556,201503,13.39239204133378,4,2.5,3500,11306,2.0,0,2,3,9,3500,0,2005,0,98065,47.5428,-121.861,3180,8028,Snoqualmie
8557,201408,12.834683971615659,4,1.75,1940,15909,1.0,0,0,3,8,970,970,1974,0,98072,47.7578,-122.094,1940,15120,Woodinville
8558,201410,13.25339339419516,4,2.5,2280,4534,2.0,0,0,3,8,2280,0,2003,0,98075,47.5902,-122.018,2246,4534,Sammamish
8559,201504,12.765691290604371,3,2.25,1190,1022,3.0,0,0,3,8,1190,0,1998,0,98103,47.6972,-122.349,1210,1171,Seattle
8560,201502,13.217675375388819,3,1.0,1260,6000,1.0,0,3,3,7,1260,0,1951,0,98146,47.5058,-122.384,2020,6600,Seattle
8561,201407,13.148033073468746,5,2.0,2270,8652,1.0,0,0,3,7,1150,1120,1965,0,98052,47.6692,-122.151,1950,8050,Redmond
8562,201412,13.017005083966255,4,2.25,1990,7320,1.0,0,0,4,7,1030,960,1965,0,98126,47.5237,-122.376,1320,7320,Seattle
8563,201502,12.976183182038383,5,2.75,2060,329903,1.5,0,3,5,7,2060,0,1989,0,98022,47.1776,-121.944,2240,220232,Enumclaw
8564,201407,12.904707242642809,3,1.75,1790,6980,1.0,0,0,3,7,1330,460,1980,0,98034,47.7311,-122.226,1770,8081,Kirkland
8565,201407,12.650761671914688,3,2.0,2440,13250,1.0,0,0,4,8,1440,1000,1977,0,98030,47.375,-122.227,2400,10650,Kent
8566,201504,13.321215875492413,4,2.0,2220,5821,1.5,0,0,4,7,1380,840,1916,0,98116,47.5723,-122.382,1850,5000,Seattle
8567,201503,13.620712694725297,5,1.75,2640,7722,1.5,0,0,4,7,1650,990,1915,0,98117,47.6802,-122.361,1750,4000,Seattle
8568,201411,13.062615496138552,4,1.75,1450,3750,1.0,0,0,4,7,950,500,1925,0,98105,47.6706,-122.3,1850,4000,Seattle
8569,201410,14.48794520739107,5,4.5,6200,23373,3.0,0,1,4,11,5050,1150,1988,0,98040,47.5632,-122.215,3700,14486,Mercer Island
8570,201409,13.343907249914384,4,3.25,2810,11250,1.0,0,0,3,8,1680,1130,1980,0,98052,47.692,-122.099,2110,11250,Redmond
8571,201503,13.081543466215237,4,2.5,2080,7966,1.0,0,0,3,7,1200,880,1970,0,98011,47.7393,-122.181,1920,7500,Bothell
8572,201407,13.610944619216111,3,1.5,1370,8671,1.0,0,0,3,7,1370,0,1955,0,98004,47.6217,-122.198,1580,8671,Bellevue
8573,201408,14.316286451937186,4,2.25,2920,20400,1.0,0,0,4,11,2920,0,1966,0,98004,47.6237,-122.228,3080,20400,Bellevue
8574,201502,11.961462833849367,2,1.75,1210,9750,1.0,0,0,3,7,1210,0,1984,0,98038,47.3438,-122.037,1650,9750,Maple Valley
8575,201407,12.834550629748248,4,2.5,2790,4650,2.0,0,0,3,8,2790,0,2004,0,98038,47.3557,-122.026,2850,4650,Maple Valley
8576,201405,12.81584093453868,2,1.5,1660,4680,1.0,0,0,5,6,830,830,1908,0,98146,47.5134,-122.388,1930,5400,Seattle
8577,201412,13.217675375388819,3,2.0,1650,3952,2.0,0,0,3,7,1650,0,1950,0,98103,47.6727,-122.33,1210,4560,Seattle
8578,201407,12.19602736016897,3,1.75,1300,6318,1.0,0,0,3,7,1300,0,1980,0,98001,47.2752,-122.251,1150,8002,Auburn
8579,201503,14.353611407721347,5,2.5,2660,6572,1.0,0,0,5,9,1960,700,1959,0,98039,47.6176,-122.223,3960,14595,Medina
8580,201501,12.132969552931216,3,1.0,940,10890,1.0,0,0,4,5,940,0,1909,0,98001,47.2763,-122.257,1370,10255,Auburn
8581,201406,13.81049902116535,4,4.5,3850,13551,2.0,0,2,3,10,3000,850,1998,0,98006,47.5522,-122.103,3480,10737,Bellevue
8582,201408,12.75130259456002,2,1.0,860,8250,1.0,0,0,3,7,860,0,1940,0,98133,47.7132,-122.334,1780,11200,Seattle
8583,201407,13.26212705890841,3,1.75,2680,8625,1.0,0,0,5,8,1590,1090,1974,0,98027,47.5316,-122.056,2620,14275,Issaquah
8584,201410,12.54254845357358,4,2.0,1710,5440,1.0,0,0,5,8,1030,680,1976,0,98042,47.36600000000001,-122.093,1620,6696,Kent
8585,201501,12.185875040240456,3,2.25,1510,9600,1.0,0,0,1,7,1090,420,1966,0,98028,47.7758,-122.238,1870,10681,Kenmore
8586,201405,12.765548423664681,3,2.5,1700,7496,2.0,0,0,3,8,1700,0,1994,0,98055,47.432,-122.189,2280,7496,Renton
8587,201412,12.969214528909768,4,1.0,1350,3333,1.5,0,0,3,7,1350,0,1912,0,98107,47.6727,-122.397,1530,5000,Seattle
8588,201502,12.506180941677357,5,2.5,2140,10320,1.0,0,0,4,7,1330,810,1967,0,98031,47.3927,-122.194,2050,8964,Kent
8589,201409,12.861001210669146,6,4.0,2700,7416,1.0,0,0,3,7,1350,1350,1969,0,98108,47.5525,-122.3,2260,5324,Seattle
8590,201409,13.190023895035274,1,1.0,920,5000,1.0,0,3,4,7,920,0,1906,0,98103,47.6748,-122.352,1890,5000,Seattle
8591,201504,12.77280873810987,3,1.75,1500,10269,1.0,0,0,3,7,1030,470,1958,0,98133,47.7672,-122.348,2090,10269,Seattle
8592,201503,13.343907249914384,3,1.75,1510,5200,1.0,0,0,4,7,860,650,1922,0,98117,47.6864,-122.365,1650,4160,Seattle
8593,201406,13.676249640055394,4,3.0,4500,21780,2.0,0,2,3,9,3040,1460,1980,0,98040,47.5581,-122.213,3540,20473,Mercer Island
8594,201407,12.994532278619134,4,2.5,3220,8256,2.0,0,0,3,8,2610,610,2006,0,98059,47.495,-122.155,2500,9472,Renton
8595,201505,13.157732451741687,2,1.5,1140,1149,2.0,0,0,3,7,940,200,2001,0,98122,47.6124,-122.314,1460,1149,Seattle
8596,201503,12.466515835145202,3,2.25,1490,7589,2.0,0,0,3,7,1490,0,1993,0,98038,47.3474,-122.037,1510,6603,Maple Valley
8597,201410,12.468248430698097,2,1.0,770,6542,1.0,0,0,3,6,770,0,1948,0,98155,47.747,-122.301,1120,8149,Seattle
8598,201504,12.706850963741102,2,2.5,1310,2915,2.0,0,0,3,8,1310,0,1999,0,98059,47.4911,-122.154,1310,3425,Renton
8599,201407,13.296318365198623,4,2.5,1820,20011,2.0,0,0,3,8,1820,0,1987,0,98075,47.5842,-122.045,2710,33915,Sammamish
8600,201411,13.738522596465796,4,3.75,3980,7828,2.0,0,0,3,10,3980,0,2001,0,98074,47.6303,-122.065,3980,8910,Sammamish
8601,201408,13.120363378739663,3,2.25,3010,9600,2.0,0,0,3,8,2410,600,1978,0,98028,47.7671,-122.263,2620,9660,Kenmore
8602,201410,13.885503862184807,3,2.25,2890,21480,2.0,0,4,3,8,1790,1100,1941,1989,98146,47.5027,-122.381,2110,8107,Seattle
8603,201407,12.971542813248437,3,1.5,1810,5080,1.0,0,0,3,7,1030,780,1958,0,98115,47.6819,-122.287,1780,7620,Seattle
8604,201411,12.59473402514672,4,2.0,1810,42981,1.0,0,0,4,7,1810,0,1973,0,98024,47.5597,-121.85,1980,113691,Fall City
8605,201409,13.986131427925416,3,1.75,2550,6117,2.0,0,0,3,9,1650,900,1951,2004,98122,47.6109,-122.285,2100,4967,Seattle
8606,201501,12.936036208848487,6,1.0,1370,5080,1.5,0,0,3,6,1120,250,1931,0,98106,47.5238,-122.35,1020,5080,Seattle
8607,201408,12.948012371209098,3,2.25,2020,21010,2.0,0,0,3,7,2020,0,1995,0,98014,47.6988,-121.915,1850,18151,Carnation
8608,201504,12.736409677721657,4,1.5,1570,9210,1.0,0,2,3,7,1400,170,1965,0,98030,47.3864,-122.22,2326,9210,Kent
8609,201504,11.982935344196433,2,1.0,1140,23030,1.0,0,0,3,8,1140,0,1980,0,98028,47.7637,-122.266,1850,14260,Kenmore
8610,201412,12.77422616877261,4,2.5,1830,5331,2.0,0,0,3,7,1830,0,2002,0,98038,47.3557,-122.016,1830,5175,Maple Valley
8611,201502,12.873904582205107,3,2.0,1010,14183,1.0,0,0,3,8,1010,0,1982,0,98074,47.6232,-122.043,1750,11700,Sammamish
8612,201503,13.42246945133505,4,2.5,1770,9858,1.0,0,2,3,8,1770,0,1971,0,98155,47.7382,-122.287,2470,9858,Seattle
8613,201406,14.108180918195472,4,3.5,3190,5040,2.0,0,3,3,10,2160,1030,2003,0,98144,47.5928,-122.29,2390,4800,Seattle
8614,201502,14.316286451937186,4,2.5,2780,11904,1.0,0,1,5,8,1730,1050,1951,0,98004,47.6209,-122.216,3590,13860,Bellevue
8615,201407,12.524530013005734,3,1.5,1060,6954,1.0,0,0,4,6,1060,0,1983,0,98106,47.5498,-122.355,1560,6954,Seattle
8616,201409,13.373904668838733,3,2.5,1770,3744,1.5,0,0,3,7,1270,500,1929,0,98117,47.6807,-122.364,1400,4680,Seattle
8617,201504,13.099096797545785,3,2.0,1710,10959,1.0,0,0,4,7,1030,680,1981,0,98033,47.697,-122.199,1710,10498,Kirkland
8618,201408,12.815705056111618,3,1.75,2290,8234,1.0,0,0,4,7,1250,1040,1950,0,98133,47.7611,-122.351,1660,7200,Seattle
8619,201502,12.560247968016562,2,1.0,790,6555,1.0,0,0,2,6,790,0,1956,0,98146,47.5015,-122.35,1440,7601,Seattle
8620,201504,12.940843898859598,3,2.75,1820,52889,2.0,0,0,3,8,1820,0,1991,0,98070,47.501000000000005,-122.463,1820,45528,Vashon
8621,201407,13.924365859736941,4,2.5,3180,31931,1.0,0,0,4,10,2390,790,1978,0,98007,47.6388,-122.149,3180,35007,Bellevue
8622,201504,14.253766134056512,4,4.0,5280,17677,2.0,0,3,3,11,3220,2060,1978,0,98040,47.5323,-122.238,3470,17474,Mercer Island
8623,201405,13.311331132544721,3,2.5,3240,33151,2.0,0,2,3,10,3240,0,1995,0,98023,47.3256,-122.378,4050,24967,Federal Way
8624,201504,12.847929163278053,3,2.5,2390,8102,2.0,0,0,4,8,2390,0,1986,0,98058,47.4378,-122.16,2310,8606,Renton
8625,201412,13.415034483903348,3,1.0,1600,16868,1.0,0,1,3,7,990,610,1946,0,98040,47.5872,-122.241,2600,12735,Mercer Island
8626,201406,13.169248871698304,2,1.0,1120,2000,1.5,0,0,3,7,1120,0,1910,0,98109,47.6454,-122.354,1500,4000,Seattle
8627,201412,12.055255569732177,3,1.0,1340,10260,1.0,0,0,3,7,1340,0,1968,0,98003,47.3173,-122.317,1250,8775,Federal Way
8628,201406,13.429849547739444,6,2.0,1670,3000,1.0,0,0,5,7,900,770,1911,0,98105,47.6637,-122.316,1330,1099,Seattle
8629,201405,13.217493541006709,4,3.0,2830,213879,2.0,0,0,4,8,2830,0,1987,0,98092,47.2925,-122.107,2250,213008,Auburn
8630,201408,11.580593459194764,3,1.5,910,5120,1.0,0,0,3,6,910,0,1973,0,98106,47.5238,-122.356,1410,5132,Seattle
8631,201501,13.592368256649284,4,3.5,2370,3302,2.0,0,0,3,8,1610,760,1926,2014,98103,47.684,-122.341,2170,3800,Seattle
8632,201503,12.423202148655593,2,1.5,880,1498,2.0,0,0,3,7,880,0,1999,0,98133,47.7063,-122.342,880,5060,Seattle
8633,201406,13.415034483903348,3,2.5,2050,6420,1.0,0,3,3,8,1730,320,1956,0,98116,47.5708,-122.405,2370,7620,Seattle
8634,201502,12.240478903153711,3,1.75,1180,21275,1.0,0,0,4,6,1180,0,1958,0,98038,47.4018,-122.037,1490,35100,Maple Valley
8635,201411,12.00762780434872,3,1.0,1070,8250,1.0,0,0,3,7,1070,0,1961,0,98092,47.2899,-122.192,1190,8250,Auburn
8636,201502,13.25427020113111,2,1.0,1380,1800,2.0,0,0,3,7,1080,300,1954,0,98119,47.6416,-122.361,1600,3600,Seattle
8637,201406,13.304669934085782,3,2.25,2680,9162,1.0,0,0,3,8,1570,1110,1978,0,98027,47.5683,-122.091,2480,8261,Issaquah
8638,201410,12.886643575525625,5,1.75,2100,9599,1.0,0,0,3,7,1060,1040,1961,0,98034,47.7097,-122.216,1680,10712,Kirkland
8639,201408,13.794798537295257,4,3.75,4133,361548,2.0,0,0,3,11,4133,0,2000,0,98019,47.7479,-121.972,1970,291416,Duvall
8640,201501,12.37581963951765,3,1.0,920,5546,1.0,0,0,2,6,920,0,1928,0,98125,47.7114,-122.284,1300,5546,Seattle
8641,201504,13.384883014416266,2,1.0,1750,60872,1.0,0,0,4,7,1180,570,1973,0,98075,47.5946,-122.006,2480,5425,Sammamish
8642,201412,12.861001210669146,4,2.5,1950,7350,1.0,0,0,3,7,1150,800,1963,0,98052,47.656000000000006,-122.134,2050,9068,Redmond
8643,201408,12.721888795877375,2,1.75,1660,11437,2.0,0,0,3,7,1660,0,1958,1992,98146,47.4899,-122.339,1290,7860,Seattle
8644,201503,12.225880174775122,3,1.0,980,8000,1.0,0,0,4,6,980,0,1954,0,98198,47.42,-122.317,1240,8000,Seattle
8645,201410,13.757352703673593,3,2.25,2370,10890,2.0,0,0,4,7,2370,0,1980,0,98004,47.5827,-122.197,2370,9514,Bellevue
8646,201504,13.235693848424024,3,2.0,1640,7333,1.0,0,0,4,7,1020,620,1941,0,98108,47.5636,-122.316,2130,4933,Seattle
8647,201504,13.213119567155143,4,2.5,2610,7254,1.0,0,0,2,8,1610,1000,1975,0,98006,47.5618,-122.176,2250,7407,Bellevue
8648,201410,12.792472237780538,4,1.75,2030,7210,1.0,0,0,3,7,1450,580,1968,0,98059,47.5067,-122.164,1750,8387,Renton
8649,201405,12.460718739865236,3,1.75,1620,7540,1.0,0,0,3,7,1310,310,1988,0,98038,47.3635,-122.052,1580,7540,Maple Valley
8650,201406,12.779875885354993,3,1.75,2040,22693,1.0,0,0,4,8,2040,0,1980,0,98042,47.3519,-122.14,1950,6280,Kent
8651,201406,12.44312304677877,2,1.0,810,4800,1.0,0,0,3,7,810,0,1948,0,98126,47.5232,-122.375,1240,7740,Seattle
8652,201504,12.95394709264047,3,1.0,1270,8920,1.0,0,0,5,7,1270,0,1969,0,98056,47.534,-122.172,1590,8589,Renton
8653,201411,12.384223015005313,2,2.0,1470,2052,1.5,0,0,3,7,1470,0,1986,0,98003,47.3086,-122.328,1470,2052,Federal Way
8654,201503,12.771389295485289,2,2.5,1320,1957,1.0,0,0,3,8,660,660,2004,0,98106,47.5364,-122.365,1420,2198,Seattle
8655,201502,12.6494788022162,3,2.25,1358,1196,3.0,0,0,3,7,1358,0,2007,0,98133,47.7052,-122.346,1358,1196,Seattle
8656,201410,12.367345048436391,4,1.5,2070,7245,1.0,0,0,4,7,1060,1010,1964,0,98001,47.3417,-122.281,1450,7350,Auburn
8657,201503,12.159237818442593,4,1.5,1370,7904,1.0,0,0,3,7,900,470,1970,0,98001,47.3344,-122.28,1370,7900,Auburn
8658,201405,13.401894823562731,4,4.0,2290,6250,1.5,0,0,5,7,1690,600,1940,0,98116,47.5824,-122.384,1920,4335,Seattle
8659,201405,13.26212705890841,4,2.0,1650,5000,1.0,0,0,3,7,1650,0,1955,0,98117,47.6781,-122.374,1690,2276,Seattle
8660,201405,12.345838935721968,2,0.75,650,5360,1.0,0,0,4,5,650,0,1931,0,98133,47.7281,-122.335,1110,6700,Seattle
8661,201504,13.429849547739444,3,2.25,2300,9914,2.0,0,0,4,8,2300,0,1980,0,98027,47.5677,-122.086,2240,9032,Issaquah
8662,201406,11.904974309480181,1,1.0,620,8261,1.0,0,0,3,5,620,0,1939,0,98106,47.5138,-122.364,1180,8244,Seattle
8663,201410,12.278165374158315,3,1.0,1400,6600,1.0,0,0,3,6,1280,120,1954,0,98168,47.4845,-122.331,1730,6600,Seattle
8664,201410,13.270785106659046,3,1.5,1800,6250,1.0,0,0,3,8,1420,380,1947,0,98116,47.5778,-122.389,1800,5625,Seattle
8665,201410,12.618185607609803,4,3.0,3320,13500,1.0,0,0,3,7,1750,1570,1963,0,98059,47.4596,-122.065,1830,13800,Renton
8666,201406,13.70903942580019,3,1.0,1480,6978,2.0,0,0,4,8,1480,0,1949,1985,98004,47.6497,-122.217,2660,13062,Bellevue
8667,201406,14.069378057716214,3,2.5,2190,11394,1.0,0,0,3,8,1550,640,1956,0,98199,47.6685,-122.409,2190,9540,Seattle
8668,201505,12.971542813248437,3,1.0,1210,5200,1.0,0,0,3,6,1210,0,1941,0,98126,47.531000000000006,-122.373,890,5200,Seattle
8669,201408,13.971660095885833,5,4.25,4610,13252,2.0,0,4,3,11,4610,0,2004,0,98075,47.5878,-121.969,4400,15154,Sammamish
8670,201410,12.891694078557842,3,1.0,860,6380,1.5,0,0,4,7,860,0,1927,0,98115,47.6942,-122.315,1250,6380,Seattle
8671,201502,13.296318365198623,3,2.5,2250,8300,2.0,0,0,3,8,2250,0,2003,0,98125,47.7174,-122.308,1790,7626,Seattle
8672,201503,13.091906231773164,3,1.75,2030,10089,1.0,0,0,4,8,1330,700,1976,0,98027,47.5217,-122.05,2030,9827,Issaquah
8673,201406,13.534474352733596,5,2.5,3260,24300,1.5,0,1,4,8,2310,950,1950,0,98155,47.7587,-122.274,2390,32057,Seattle
8674,201406,12.371591321286905,4,2.75,2000,5827,2.0,0,0,3,7,2000,0,1997,0,98038,47.3629,-122.026,1710,6929,Maple Valley
8675,201409,13.217675375388819,4,2.5,2810,7549,2.0,0,0,3,9,2810,0,1992,0,98072,47.7441,-122.173,2750,7642,Woodinville
8676,201504,13.353476685668044,4,2.5,2540,8706,2.0,0,0,3,9,2540,0,1997,0,98075,47.5855,-122.031,2540,6239,Sammamish
8677,201406,13.235693848424024,3,2.0,2340,3477,1.0,0,1,5,7,1170,1170,1971,0,98118,47.54,-122.267,2110,6300,Seattle
8678,201405,12.861001210669146,3,2.0,1480,6600,1.0,0,2,3,7,740,740,1943,0,98146,47.5081,-122.385,1250,7300,Seattle
8679,201410,12.54254845357358,3,2.25,1358,1141,3.0,0,0,3,7,1358,0,2007,0,98133,47.7052,-122.346,1358,1196,Seattle
8680,201408,12.323860125621126,3,2.5,1750,7490,1.0,0,0,4,7,1180,570,1979,0,98042,47.3746,-122.149,1570,7490,Kent
8681,201406,13.321215875492413,4,1.75,1830,29110,2.0,0,0,3,8,1230,600,1990,0,98040,47.5449,-122.215,3630,16488,Mercer Island
8682,201410,13.527829818844937,4,2.75,3170,7634,2.0,0,0,3,10,3170,0,1992,0,98075,47.5774,-122.054,2940,7846,Sammamish
8683,201410,12.00762780434872,4,1.0,1530,4875,2.0,0,0,3,7,1530,0,1977,0,98042,47.3638,-122.091,1470,4875,Kent
8684,201406,12.676079399771027,2,1.0,1100,8281,1.0,0,0,4,7,1100,0,1947,0,98155,47.7414,-122.315,1510,8281,Seattle
8685,201406,13.206706364071684,4,2.5,2030,3974,2.0,0,0,3,8,2030,0,1994,0,98029,47.5692,-122.006,1780,3953,Issaquah
8686,201409,12.751157656940919,3,1.75,1870,7500,1.0,0,0,5,8,1320,550,1978,0,98058,47.4428,-122.134,1870,7275,Renton
8687,201406,13.198399917246727,3,2.5,3080,12476,2.0,0,0,3,10,3080,0,1990,0,98038,47.3752,-122.029,3130,13631,Maple Valley
8688,201504,12.948012371209098,4,1.75,2480,60548,1.0,0,0,4,7,1600,880,1968,0,98027,47.4722,-122.001,2390,90169,Issaquah
8689,201412,12.34148164933907,2,1.0,810,5100,1.0,0,0,3,6,810,0,1955,0,98133,47.7317,-122.343,1500,5100,Seattle
8690,201406,13.881299234831427,5,3.5,3990,9938,2.0,0,0,3,11,3990,0,2001,0,98059,47.5198,-122.156,3490,11734,Renton
8691,201408,12.89295272879663,3,2.25,1430,1383,3.0,0,0,3,8,1430,0,2005,0,98103,47.6917,-122.341,1430,1347,Seattle
8692,201407,14.45736497045232,6,4.0,3020,13237,2.0,1,4,3,8,2840,180,1942,1983,98144,47.5924,-122.287,3680,12620,Seattle
8693,201406,13.38318953651709,2,1.75,2260,280962,2.0,0,2,3,9,1890,370,2005,0,98014,47.6359,-121.94,2860,219542,Carnation
8694,201503,12.568981617474362,5,2.0,2020,67953,1.5,0,0,4,7,1620,400,1936,0,98178,47.4891,-122.263,1270,13198,Seattle
8695,201412,13.586098651497313,2,2.5,2830,8630,2.0,0,0,3,10,2830,0,2001,0,98074,47.6481,-122.081,3190,7515,Sammamish
8696,201501,12.31448300568063,2,1.0,1110,6411,1.0,0,0,3,6,1110,0,1944,0,98178,47.4962,-122.242,1150,6504,Seattle
8697,201408,13.498057700804253,4,2.5,2650,13684,2.0,0,0,3,9,2650,0,1994,0,98052,47.6278,-122.108,2650,12032,Redmond
8698,201410,13.171155446333852,4,2.75,2530,17856,2.0,0,0,3,8,2530,0,1998,0,98019,47.7356,-121.959,2530,14640,Duvall
8699,201409,12.456835254920371,3,1.0,1450,7850,1.5,0,0,5,7,1450,0,1910,0,98055,47.4299,-122.199,1360,10400,Renton
8700,201405,12.979649382005148,3,2.5,2200,3360,2.0,0,0,3,8,2200,0,2009,0,98118,47.5418,-122.287,2130,3423,Seattle
8701,201409,13.122365377402328,3,1.75,1530,14633,1.0,0,0,3,7,1100,430,1977,0,98052,47.6949,-122.119,1780,8100,Redmond
8702,201406,12.611541086966115,3,1.5,1590,8911,1.0,0,0,3,7,1590,0,1956,0,98028,47.7394,-122.252,1590,9625,Kenmore
8703,201407,12.524530013005734,3,1.75,1300,8099,1.0,0,0,4,7,1080,220,1976,0,98056,47.5026,-122.172,1270,8099,Renton
8704,201504,13.118357364036902,3,1.5,1720,6570,1.5,0,0,4,8,1720,0,1909,0,98118,47.5284,-122.265,1360,6000,Seattle
8705,201406,13.592368256649284,3,1.75,2080,75794,1.0,0,0,3,7,2080,0,1958,0,98033,47.7018,-122.189,1870,11020,Kirkland
8706,201408,12.601490784782536,3,2.5,1840,8234,2.0,0,0,3,8,1840,0,1994,0,98003,47.267,-122.312,1940,7601,Federal Way
8707,201505,13.345508528717259,5,3.5,4010,6000,2.0,0,3,3,9,2560,1450,1997,0,98178,47.4928,-122.229,2440,6000,Seattle
8708,201410,13.554147092530322,4,2.5,3560,6187,2.0,0,0,3,9,3560,0,2003,0,98029,47.5593,-122.016,3190,6981,Issaquah
8709,201408,12.380030154325457,1,1.0,530,6350,1.0,0,0,5,5,530,0,1941,0,98103,47.6946,-122.357,1200,6350,Seattle
8710,201410,12.36542832723078,3,1.0,1990,15375,1.0,0,0,3,7,1140,850,1946,0,98168,47.4778,-122.288,1160,10236,Seattle
8711,201406,13.279368835614243,5,2.5,2670,16777,1.5,0,0,4,7,1620,1050,1920,0,98125,47.7015,-122.301,1610,8227,Seattle
8712,201408,13.504902345124338,4,1.75,1930,3876,1.5,0,0,5,7,1450,480,1924,0,98105,47.6604,-122.324,1280,3825,Seattle
8713,201411,12.788151384506698,2,1.0,810,3880,1.0,0,0,3,7,810,0,1952,0,98107,47.6631,-122.365,900,4365,Seattle
8714,201406,13.180634172318978,3,1.75,1550,3680,1.0,0,0,3,7,1050,500,1927,0,98117,47.6817,-122.36,1560,4000,Seattle
8715,201502,13.07107218827772,4,2.5,2320,10046,2.0,0,0,3,7,2320,0,2006,0,98065,47.5406,-121.887,2320,5253,Snoqualmie
8716,201505,12.896719202134523,3,1.75,2170,73616,1.0,0,0,3,7,2170,0,2008,0,98092,47.2881,-122.086,1710,297514,Auburn
8717,201411,13.399996629152975,3,2.0,2080,5750,1.0,0,0,5,7,1040,1040,1926,0,98116,47.5791,-122.392,1710,4830,Seattle
8718,201410,12.899222326086994,5,2.25,2070,10488,1.0,0,0,4,7,1080,990,1958,0,98008,47.6095,-122.122,1740,9225,Bellevue
8719,201405,12.994532278619134,2,1.0,800,4850,1.0,0,0,4,7,800,0,1944,0,98107,47.6639,-122.364,1150,4365,Seattle
8720,201502,12.81148364103603,4,2.25,2040,14383,1.0,0,0,4,8,1270,770,1977,0,98042,47.3849,-122.163,2030,11500,Kent
8721,201407,12.837214094730818,3,1.75,1480,7560,1.0,0,0,3,6,1100,380,1920,1985,98117,47.6985,-122.364,1510,7250,Seattle
8722,201407,13.567050480716235,3,2.75,1970,2600,2.5,0,0,3,8,1970,0,1924,1994,98103,47.663,-122.335,1680,3120,Seattle
8723,201411,12.647551406590285,3,2.75,1400,7880,1.0,0,0,3,7,1000,400,1981,0,98056,47.5095,-122.193,1400,7279,Renton
8724,201406,13.091906231773164,3,2.5,1580,6065,2.0,0,0,3,8,1580,0,1985,0,98029,47.5692,-122.021,1770,6700,Issaquah
8725,201407,13.091906231773164,3,2.5,1800,11034,2.0,0,0,4,8,1800,0,1987,0,98072,47.7558,-122.142,1940,8900,Woodinville
8726,201410,13.493928313146206,5,3.75,3360,6000,2.0,0,0,3,8,2640,720,1963,1999,98118,47.558,-122.277,1930,6000,Seattle
8727,201412,14.452087916136215,4,4.25,4285,9345,2.0,0,0,3,10,4285,0,2013,0,98004,47.6332,-122.199,1570,8994,Bellevue
8728,201504,12.782688818818986,4,2.5,2470,5074,2.0,0,0,3,8,2470,0,2004,0,98038,47.3457,-122.041,2470,5078,Maple Valley
8729,201503,12.324770817876768,3,1.0,1200,7220,1.0,0,0,3,6,1200,0,1977,0,98030,47.3746,-122.183,1200,7200,Kent
8730,201412,13.005831808336863,3,1.0,1260,8910,1.0,0,0,4,7,1260,0,1949,0,98117,47.7,-122.375,1560,8910,Seattle
8731,201410,13.541403920895537,5,2.75,2540,8250,1.0,0,0,4,7,1440,1100,1953,0,98040,47.5875,-122.24,2540,11000,Mercer Island
